"enriched_in"	"Category"	"Term_accession"	"Term_description"	"Count_query"	"Pop_query"	"Count_universe"	"Pop_universe"	"%_query"	"%_universe"	"pval"	"adjpval"	"fold_change"	"Proteins_in_query"
"Cluster_2"	"GO_BP"	"35493"	"SNARE complex assembly "	2	45	5	3024	2.22222222222222	0.165343915343915	0.0848805936793098	1	13.44	"O70404;P63024"
"Cluster_2"	"GO_BP"	"2000637"	"positive regulation of miRNA-mediated gene silencing "	2	45	5	3024	2.22222222222222	0.165343915343915	0.0848805936793098	1	13.44	"Q61584;Q9QXD8"
"Cluster_2"	"GO_BP"	"65003"	"protein-containing complex assembly "	3	45	33	3024	4.44444444444444	1.09126984126984	0.0922243219726157	1	4.07272727272727	"O70404;P63024;Q9WV69"
"Cluster_2"	"GO_BP"	"51489"	"regulation of filopodium assembly "	2	45	6	3024	2.22222222222222	0.198412698412698	0.0983250511668812	1	11.2	"Q61584;Q9WV69"
"Cluster_2"	"KEGG_pathway"	"path:mmu05034"	"Alcoholism - Mus musculus (house mouse)"	4	45	38	3024	6.66666666666667	1.25661375661376	0.0212987603399559	1	5.30526315789474	"P84244;P63087;P68433;Q8CGP5"
"Cluster_2"	"KEGG_pathway"	"path:mmu05322"	"Systemic lupus erythematosus - Mus musculus (house mouse)"	3	45	28	3024	4.44444444444444	0.925925925925926	0.070567351937922	1	4.8	"P84244;P68433;Q8CGP5"
"Cluster_2"	"REACTOME_pathway"	"R-MMU-212300"	"PRC2 methylates histones and DNA"	2	45	10	3024	4.44444444444444	0.330687830687831	0.0126400145132177	0.524560602298535	13.44	"P84244;Q8CGP5;P68433"
"Cluster_2"	"REACTOME_pathway"	"R-MMU-8936459"	"RUNX1 regulates genes involved in megakaryocyte differentiation and platelet function"	2	45	10	3024	4.44444444444444	0.330687830687831	0.0126400145132177	0.524560602298535	13.44	"P84244;P68433;Q8CGP5"
"Cluster_2"	"REACTOME_pathway"	"R-MMU-5223345"	"Miscellaneous transport and binding events"	1	45	5	3024	2.22222222222222	0.165343915343915	0.0848805936793098	1	13.44	"Q9QYC0;Q9WV69"
"Cluster_3"	"GO_CC"	"22625"	"cytosolic large ribosomal subunit "	8	45	44	3024	15.5555555555556	1.45502645502645	6.42349697806513e-06	0.000751549146433621	10.6909090909091	"P12970;P14148;P14869;P47911;P61358;Q9D8E6;P47963;Q9CR57"
"Cluster_3"	"GO_BP"	"140242"	"translation at postsynapse "	7	45	45	3024	13.3333333333333	1.48809523809524	7.74805928395471e-05	0.0114283874438332	8.96	"P12970;P14148;P47911;P61358;Q9D8E6;P47963;Q9CR57"
"Cluster_3"	"GO_BP"	"140236"	"translation at presynapse "	7	45	45	3024	13.3333333333333	1.48809523809524	7.74805928395471e-05	0.0114283874438332	8.96	"P12970;P14148;P47911;P61358;Q9D8E6;P47963;Q9CR57"
"Cluster_3"	"GO_CC"	"22626"	"cytosolic ribosome "	8	45	71	3024	15.5555555555556	2.3478835978836	0.000108967015723704	0.0056579859771313	6.62535211267606	"P12970;P14148;P14869;P47911;P61358;Q9D8E6;P47963;Q9CR57"
"Cluster_3"	"GO_CC"	"98794"	"postsynapse "	10	45	133	3024	20	4.39814814814815	0.00016057768700588	0.0056579859771313	4.54736842105263	"P12970;P14148;P14869;P31324;P47911;P61358;P62137;Q9D8E6;P47963;Q9CR57"
"Cluster_3"	"GO_BP"	"2181"	"cytoplasmic translation "	8	45	77	3024	15.5555555555556	2.5462962962963	0.000174887394109576	0.0171972604207749	6.10909090909091	"P12970;P14148;P14869;P47911;P61358;Q9D8E6;P47963;Q9CR57"
"Cluster_3"	"GO_CC"	"98793"	"presynapse "	9	45	106	3024	17.7777777777778	3.505291005291	0.000193435418021583	0.0056579859771313	5.07169811320755	"P12970;P14148;P47911;P61358;P62137;Q99MK8;Q9D8E6;P47963;Q9CR57"
"Cluster_3"	"GO_MF"	"3735"	"structural constituent of ribosome "	8	45	79	3024	15.5555555555556	2.61243386243386	0.000202954559898471	0.0243545471878165	5.95443037974684	"P12970;P14148;P14869;P47911;P61358;Q9D8E6;P47963;Q9CR57"
"Cluster_3"	"GO_CC"	"5840"	"ribosome "	7	45	70	3024	13.3333333333333	2.31481481481481	0.000714487203776157	0.0167190005683621	5.76	"P12970;P14148;P47911;P61358;Q9D8E6;P47963;Q9CR57"
"Cluster_3"	"GO_MF"	"30527"	"structural constituent of chromatin "	4	45	17	3024	6.66666666666667	0.562169312169312	0.00282162578084466	0.16929754685068	11.8588235294118	"P62806;P84228;Q64523;Q3THW5"
"Cluster_3"	"GO_CC"	"786"	"nucleosome "	4	45	20	3024	6.66666666666667	0.661375661375661	0.0042507755849165	0.0734397370133523	10.08	"P62806;P84228;Q64523;Q3THW5"
"Cluster_3"	"GO_CC"	"5730"	"nucleolus "	9	45	175	3024	17.7777777777778	5.78703703703704	0.00439383041960227	0.0734397370133523	3.072	"P12970;P47911;P50580;P61358;P62137;Q3ULW8;Q8BK67;Q9JIX8;P47963"
"Cluster_3"	"GO_BP"	"6364"	"rRNA processing "	4	45	24	3024	6.66666666666667	0.793650793650794	0.00673926299894239	0.497020646172001	8.4	"P14148;P50580;P61358;Q9CR57"
"Cluster_3"	"GO_CC"	"31672"	"A band "	3	45	15	3024	4.44444444444444	0.496031746031746	0.0248648347399364	0.36364820807157	8.96	"P14148;P47911;Q9D8E6"
"Cluster_3"	"GO_MF"	"46982"	"protein heterodimerization activity "	5	45	77	3024	8.88888888888889	2.5462962962963	0.0295499913213828	0.810603521611334	3.49090909090909	"P62806;P84228;Q64523;Q9Z1F9;Q3THW5"
"Cluster_3"	"GO_MF"	"3723"	"RNA binding "	8	45	205	3024	15.5555555555556	6.77910052910053	0.0324928704309458	0.810603521611334	2.29463414634146	"P12970;P14148;P47911;P50580;Q9D8E6;P47963;Q62189;Q9CR57"
"Cluster_3"	"GO_CC"	"14069"	"postsynaptic density "	6	45	125	3024	11.1111111111111	4.13359788359788	0.0396725564504304	0.454386280772048	2.688	"P14148;P14869;P47911;Q9D8E6;Q9QYB5;Q9CR57"
"Cluster_3"	"GO_MF"	"3677"	"DNA binding "	6	45	127	3024	11.1111111111111	4.19973544973545	0.0419553925924719	0.839107851849437	2.64566929133858	"P14148;P62806;P84228;Q64523;Q3THW5;Q62189"
"Cluster_3"	"GO_CC"	"1990904"	"ribonucleoprotein complex "	5	45	87	3024	8.88888888888889	2.87698412698413	0.0427200776794233	0.454386280772048	3.08965517241379	"P14148;P14869;P50580;P61358;Q9D8E6"
"Cluster_3"	"GO_CC"	"5929"	"cilium "	3	45	23	3024	4.44444444444444	0.760582010582011	0.0509479996772149	0.496742996852845	5.84347826086957	"P28741;Q8K4Z3;Q99MK8"
"Cluster_3"	"GO_CC"	"15934"	"large ribosomal subunit "	2	45	4	3024	2.22222222222222	0.132275132275132	0.0712401917964244	0.64116172616782	16.8	"P61358;Q9D8E6"
"Cluster_3"	"GO_CC"	"45202"	"synapse "	8	45	243	3024	15.5555555555556	8.03571428571429	0.0900133642122526	0.752254543773825	1.9358024691358	"P12970;P14148;P14869;P47911;P61358;Q99MK8;P47963;Q9CR57"
"Cluster_3"	"KEGG_pathway"	"path:mmu03010"	"Ribosome - Mus musculus (house mouse)"	8	45	70	3024	15.5555555555556	2.31481481481481	0.000100284468775949	0.00621763706410882	6.72	"P14869;P61358;P47911;P14148;P47963;P12970;Q9CR57;Q9D8E6"
"Cluster_3"	"KEGG_pathway"	"path:mmu05171"	"Coronavirus disease - COVID-19 - Mus musculus (house mouse)"	8	45	109	3024	15.5555555555556	3.60449735449735	0.00126565936849195	0.077205221478009	4.31559633027523	"P14869;P61358;P47911;P14148;P47963;P12970;Q9CR57;Q9D8E6"
"Cluster_3"	"KEGG_pathway"	"path:mmu05034"	"Alcoholism - Mus musculus (house mouse)"	5	45	38	3024	8.88888888888889	1.25661375661376	0.00300805552396464	0.180483331437878	7.07368421052632	"P62806;P84228;P62137;Q64523;Q3THW5"
"Cluster_3"	"KEGG_pathway"	"path:mmu05322"	"Systemic lupus erythematosus - Mus musculus (house mouse)"	4	45	28	3024	6.66666666666667	0.925925925925926	0.00994233259589927	0.586597623158057	7.2	"P62806;P84228;Q64523;Q3THW5"
"Cluster_3"	"KEGG_pathway"	"path:mmu04613"	"Neutrophil extracellular trap formation - Mus musculus (house mouse)"	4	45	60	3024	6.66666666666667	1.98412698412698	0.0635618720384629	1	3.36	"P62806;P84228;Q64523;Q3THW5"
"Cluster_3"	"REACTOME_pathway"	"R-MMU-212300"	"PRC2 methylates histones and DNA"	3	45	10	3024	6.66666666666667	0.330687830687831	0.000760628292502139	0.0244224642744489	20.16	"Q3THW5;P62806;Q64523;P84228"
"Cluster_3"	"REACTOME_pathway"	"R-MMU-8936459"	"RUNX1 regulates genes involved in megakaryocyte differentiation and platelet function"	3	45	10	3024	6.66666666666667	0.330687830687831	0.000760628292502139	0.0244224642744489	20.16	"Q64523;P84228;Q3THW5;P62806"
"Cluster_3"	"REACTOME_pathway"	"R-MMU-1799339"	"SRP-dependent cotranslational protein targeting to membrane"	6	45	74	3024	13.3333333333333	2.44708994708995	0.000939825292138107	0.0244224642744489	5.44864864864865	"P14148;P61358;P14869;Q9D8E6;Q9CR57;P47911;P47963"
"Cluster_3"	"REACTOME_pathway"	"R-MMU-975956"	"Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC)"	6	45	78	3024	13.3333333333333	2.57936507936508	0.00121657496366197	0.0244224642744489	5.16923076923077	"P61358;Q9D8E6;P14869;Q9CR57;P47911;P14148;P47963"
"Cluster_3"	"REACTOME_pathway"	"R-MMU-6791226"	"Major pathway of rRNA processing in the nucleolus and cytosol"	6	45	80	3024	13.3333333333333	2.64550264550265	0.00137653447367564	0.0244224642744489	5.04	"P14148;Q9CR57;P14869;P47911;P61358;P47963;Q9D8E6"
"Cluster_3"	"REACTOME_pathway"	"R-MMU-72689"	"Formation of a pool of free 40S subunits"	6	45	84	3024	13.3333333333333	2.77777777777778	0.00174446173388921	0.0244224642744489	4.8	"P14148;P14869;Q9CR57;Q9D8E6;P47963;P61358;P47911"
"Cluster_3"	"REACTOME_pathway"	"R-MMU-975957"	"Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC)"	6	45	84	3024	13.3333333333333	2.77777777777778	0.00174446173388921	0.0244224642744489	4.8	"Q9D8E6;P14869;P47963;P14148;P61358;Q9CR57;P47911"
"Cluster_3"	"REACTOME_pathway"	"R-MMU-156827"	"L13a-mediated translational silencing of Ceruloplasmin expression"	6	45	94	3024	13.3333333333333	3.10846560846561	0.00299213639544532	0.0342600117957062	4.28936170212766	"P14148;Q9D8E6;P61358;Q9CR57;P14869;P47963;P47911"
"Cluster_3"	"REACTOME_pathway"	"R-MMU-72706"	"GTP hydrolysis and joining of the 60S ribosomal subunit"	6	45	95	3024	13.3333333333333	3.14153439153439	0.00314632761389138	0.0342600117957062	4.24421052631579	"Q9CR57;P47963;P14148;P14869;P61358;Q9D8E6;P47911"
"Cluster_3"	"REACTOME_pathway"	"R-MMU-2299718"	"Condensation of Prophase Chromosomes"	2	45	6	3024	4.44444444444444	0.198412698412698	0.00556619784146232	0.0545487388463307	22.4	"Q3THW5;Q64523;P62806"
"Cluster_3"	"REACTOME_pathway"	"R-MMU-606279"	"Deposition of new CENPA-containing nucleosomes at the centromere"	2	45	10	3024	4.44444444444444	0.330687830687831	0.0126400145132177	0.112611038390485	13.44	"Q3THW5;Q64523;P62806"
"Cluster_3"	"REACTOME_pathway"	"R-MMU-5610787"	"Hedgehog 'off' state"	2	45	14	3024	4.44444444444444	0.462962962962963	0.0221437566952086	0.180840679677537	9.6	"P31324;P68368;P28741"
"Cluster_3"	"REACTOME_pathway"	"R-MMU-3214858"	"RMTs methylate histone arginines"	2	45	15	3024	4.44444444444444	0.496031746031746	0.0248648347399364	0.187442600347213	8.96	"P62806;P84228;Q64523"
"Cluster_3"	"REACTOME_pathway"	"R-MMU-3214842"	"HDMs demethylate histones"	1	45	4	3024	2.22222222222222	0.132275132275132	0.0712401917964244	0.46543591973664	16.8	"P62806;P84228"
"Cluster_3"	"REACTOME_pathway"	"R-MMU-5635838"	"Activation of SMO"	1	45	4	3024	2.22222222222222	0.132275132275132	0.0712401917964244	0.46543591973664	16.8	"Q99MK8;P28741"
"Cluster_4"	"GO_MF"	"46872"	"metal ion binding "	9	34	314	3024	23.5294117647059	10.3835978835979	0.0217318235956581	1	2.26601723491945	"O35864;P21180;P46978;Q3UVK0;Q62219;Q8VCC9;Q9DC51;Q9WVJ3;Q922F4"
"Cluster_4"	"GO_BP"	"30497"	"fatty acid elongation "	2	34	3	3024	2.94117647058824	0.0992063492063492	0.043758395964671	1	29.6470588235294	"Q9CY27;Q9D3B1"
"Cluster_4"	"GO_BP"	"42761"	"very long-chain fatty acid biosynthetic process "	2	34	4	3024	2.94117647058824	0.132275132275132	0.0544041767561581	1	22.2352941176471	"Q9CY27;Q9D3B1"
"Cluster_4"	"GO_BP"	"6508"	"proteolysis "	4	34	81	3024	8.82352941176471	2.67857142857143	0.0649592568171878	1	3.29411764705882	"P21180;P26262;Q3UVK0;Q9WVJ3"
"Cluster_4"	"GO_CC"	"5789"	"endoplasmic reticulum membrane "	6	34	202	3024	14.7058823529412	6.67989417989418	0.075770816393211	1	2.20151426907397	"P11881;P46978;Q3UVK0;Q9CY27;Q9D3B1;Q9DC51"
"Cluster_4"	"KEGG_pathway"	"path:mmu04540"	"Gap junction - Mus musculus (house mouse)"	3	34	35	3024	5.88235294117647	1.15740740740741	0.0627257844644852	1	5.08235294117647	"Q9DC51;P11881;Q922F4"
"Cluster_4"	"KEGG_pathway"	"path:mmu05012"	"Parkinson disease - Mus musculus (house mouse)"	5	34	146	3024	11.7647058823529	4.82804232804233	0.0823705818662591	1	2.43674456083803	"Q9DC51;P11881;P46471;P97493;Q922F4"
"Cluster_4"	"REACTOME_pathway"	"R-MMU-9035034"	"RHOF GTPase cycle"	2	34	22	3024	5.88235294117647	0.727513227513227	0.0284246030765903	1	8.0855614973262	"Q91Z67;Q9DBJ3;O70566"
"Cluster_4"	"REACTOME_pathway"	"R-MMU-9020702"	"Interleukin-1 signaling"	3	34	96	3024	8.82352941176471	3.17460317460317	0.0956568119080248	1	2.77941176470588	"P46471;P46471;Q9QZ06;Q9QZ06"
"Cluster_4"	"REACTOME_pathway"	"R-MMU-75876"	"Synthesis of very long-chain fatty acyl-CoAs"	1	34	8	3024	2.94117647058824	0.264550264550265	0.0958485970908714	1	11.1176470588235	"Q9D3B1;Q9CY27"
"Cluster_5"	"GO_MF"	"3823"	"antigen binding "	4	17	12	3024	17.6470588235294	0.396825396825397	6.33876111351645e-05	0.00278905488994724	44.4705882352941	"P01837;P01878;P01864;P06330"
"Cluster_5"	"GO_MF"	"34987"	"immunoglobulin receptor binding "	3	17	8	3024	11.7647058823529	0.264550264550265	0.00128957535153146	0.0283706577336922	44.4705882352941	"P01837;P01878;P06330"
"Cluster_5"	"GO_CC"	"5783"	"endoplasmic reticulum "	6	17	343	3024	29.4117647058824	11.3425925925926	0.0368656256147229	1	2.59303721488595	"O08807;Q91W90;Q91YX5;Q9CQP2;P01878;P01864"
"Cluster_5"	"GO_BP"	"50776"	"regulation of immune response "	2	17	6	3024	5.88235294117647	0.198412698412698	0.0385190524624816	1	29.6470588235294	"P01878;P01864"
"Cluster_5"	"GO_CC"	"42571"	"immunoglobulin complex, circulating "	2	17	6	3024	5.88235294117647	0.198412698412698	0.0385190524624816	1	29.6470588235294	"P01837;P06330"
"Cluster_5"	"GO_BP"	"50871"	"positive regulation of B cell activation "	2	17	8	3024	5.88235294117647	0.264550264550265	0.0492653037569367	1	22.2352941176471	"P01837;P06330"
"Cluster_5"	"GO_BP"	"6910"	"phagocytosis, recognition "	2	17	9	3024	5.88235294117647	0.297619047619048	0.0545959402464262	1	19.7647058823529	"P01837;P06330"
"Cluster_5"	"GO_BP"	"6911"	"phagocytosis, engulfment "	2	17	14	3024	5.88235294117647	0.462962962962963	0.0808298097913281	1	12.7058823529412	"P01837;P06330"
"Cluster_5"	"GO_BP"	"50853"	"B cell receptor signaling pathway "	2	17	16	3024	5.88235294117647	0.529100529100529	0.091130251666561	1	11.1176470588235	"P01837;P06330"
